Id,SalePrice
1689,202169.86804462818
1690,198216.9435911221
1691,190706.91083602194
1692,247294.20293519905
1693,177356.58633742295
1694,172057.61936680533
1695,149510.28326978284
1696,267628.3934329484
1697,153953.09663790764
1698,318571.6180304283
1699,336403.7043058834
1700,272189.44567146635
1701,284380.2170982163
1702,254911.78430611442
1703,245357.1182705583
1704,271439.37011566333
1705,255018.29469578492
1706,368727.9964581889
1707,231489.77203740677
1708,211439.42494708294
1709,266390.259404428
1710,230611.47639284577
1711,268176.95033932297
1712,272853.92715849716
1713,244734.56615167193
1714,221207.97611724027
1715,215235.93477908568
1716,178017.68906085033
1717,179792.0698159565
1718,146350.68780419423
1719,226453.5717825172
1720,241565.3613024049
1721,175084.84026676771
1722,134947.18301741112
1723,162893.62135466508
1724,216749.31566182483
1725,226823.2341720228
1726,187618.1223377645
1727,156554.82356941715
1728,196363.7701627905
1729,148889.18751562238
1730,142524.16257098736
1731,133804.69740202348
1732,131135.37497338917
1733,109734.94861162125
1734,124931.71661932138
1735,135223.83097031177
1736,106918.94360443113
1737,304746.8404521385
1738,242117.5901233204
1739,257005.20532328467
1740,235707.50645259785
1741,192263.28493321972
1742,174058.16626169047
1743,179840.44555337
1744,317350.43708691286
1745,237321.1045152376
1746,235979.2249317433
1747,208713.91514674606
1748,210505.6593389971
1749,157768.29104319055
1750,153366.15052254533
1751,218029.8818810237
1752,111594.47979366778
1753,161332.5749698664
1754,198320.30617229186
1755,179870.57198520954
1756,113337.29974570817
1757,113146.95835502553
1758,141272.57380843372
1759,165393.63459391842
1760,164386.66751117024
1761,161694.89064901855
1762,180239.00325359515
1763,203222.5108788822
1764,116297.65532712478
1765,185867.1432464633
1766,178803.78600196852
1767,196129.72344209862
1768,132163.3886559939
1769,161164.06606667093
1770,164358.62506746443
1771,123613.96572603981
1772,150089.8463012233
1773,126834.63026674835
1774,180486.91757283465
1775,138434.6445517459
1776,116458.24438406367
1777,90674.09355402345
1778,146755.42438861236
1779,133059.8901756004
1780,172937.91777457568
1781,124919.30601948014
1782,85095.8865119522
1783,152384.8229797183
1784,82285.76871259933
1785,123304.99043246036
1786,180497.00835490078
1787,179939.39582364782
1788,45710.316905105545
1789,105060.38264049677
1790,69235.67848476196
1791,212344.27506376026
1792,149977.5088955227
1793,132060.53701456572
1794,165717.56170044668
1795,143316.80088245746
1796,126964.1240798768
1797,144511.37253511886
1798,118741.63295662888
1799,101308.62772439007
1800,124573.16796616011
1801,121869.84274632283
1802,138361.24612559198
1803,162623.43317128645
1804,129678.19931716546
1805,139397.80753696372
1806,123756.97866547917
1807,143646.03716042003
1808,111401.0023640478
1809,119898.55256947913
1810,122734.73965744418
1811,69154.74625115562
1812,90691.96171355335
1813,112524.11019645471
1814,69746.64853466011
1815,7239.935820364568
1816,86086.10590834252
1817,132134.391265508
1818,173343.39706941321
1819,140144.98905164056
1820,47980.39582372556
1821,112002.06072122561
1822,145603.61154228958
1823,26936.667858920933
1824,152222.98285675244
1825,144755.819560273
1826,116642.19049739605
1827,107049.5382695593
1828,140876.88480543825
1829,155822.94081658495
1830,157729.85098206348
1831,143587.67006958683
1832,126068.64310195344
1833,160576.14402307768
1834,140971.22927165913
1835,155139.1053449191
1836,140045.11008746905
1837,119386.58928658272
1838,129004.91446396412
1839,64403.88036039175
1840,168415.175186297
1841,144399.07834620398
1842,107237.29348856639
1843,148687.74049236096
1844,138078.2779191357
1845,149131.78543988476
1846,154086.36018041358
1847,187047.20219213318
1848,37981.54521224744
1849,83690.30946309383
1850,132735.7780599067
1851,164376.61268346527
1852,125889.16392244142
1853,142978.44670541992
1854,170262.533950217
1855,170098.15102015316
1856,219790.8702994992
1857,125301.56057893453
1858,145114.13036476108
1859,111901.56331536913
1860,161813.5310138438
1861,111085.85243852594
1862,279047.4183272198
1863,279047.4183272198
1864,279047.4183272198
1865,335038.5892983683
1866,308840.89482657524
1867,231678.03564480913
1868,279004.7725810885
1869,213608.43947021142
1870,219822.23357979246
1871,256971.1110093305
1872,194755.30793106664
1873,250546.76376765937
1874,119910.73315581355
1875,214661.0581894918
1876,179624.42021468416
1877,198010.24679801645
1878,206805.6802742032
1879,114181.74986259318
1880,112148.35938402754
1881,253831.04344048988
1882,250703.30902986333
1883,193830.84196866286
1884,203342.35338177814
1885,246715.2487167269
1886,276436.8404485107
1887,219541.91290216974
1888,244583.41402803443
1889,183241.2286195488
1890,103374.88816376102
1891,118305.82548042503
1892,93921.38901314876
1893,129271.45603329196
1894,136596.68962034537
1895,151509.82418597484
1896,115285.29741600409
1897,107255.82368383555
1898,111412.70661942654
1899,172184.42178179318
1900,163552.28537017363
1901,177523.99609583666
1902,159590.9203542702
1903,200497.94538741003
1904,167541.35459913616
1905,223016.2505317846
1906,157799.5047397107
1907,244706.72809611232
1908,96158.04905327152
1909,145691.63585717446
1910,119781.1090971843
1911,218759.23693728202
1912,302935.3807945707
1913,169017.2192305354
1914,30693.594785462512
1915,317921.36075218266
1916,14895.967016722541
1917,246388.29593269725
1918,136644.37519764295
1919,161039.58904514211
1920,181115.89062582256
1921,339456.7078179137
1922,306529.65252373624
1923,213941.74288325157
1924,257268.21645922895
1925,218839.61107608853
1926,345904.0239556789
1927,125722.60143195282
1928,161822.08756328566
1929,115119.35817250218
1930,139291.0818253542
1931,137364.39746929254
1932,127714.83692109757
1933,188024.2423801926
1934,166256.6648704095
1935,160391.80787819653
1936,187503.88181156307
1937,183530.4368237334
1938,172939.48394681187
1939,269119.8430957999
1940,222538.28054209054
1941,170795.1044423677
1942,183136.6422323185
1943,250546.87545647263
1944,362039.1842854691
1945,364297.33440970286
1946,163027.76107313964
1947,316053.5476796055
1948,175339.6397527734
1949,233933.63798872996
1950,190019.4128762064
1951,262461.4391972401
1952,234420.16107926556
1953,198132.17413051004
1954,198289.50052736874
1955,125174.06763812964
1956,294896.40393220505
1957,159652.4336196555
1958,263580.1067921759
1959,150321.69897399686
1960,105315.85011750614
1961,133823.05429851095
1962,99021.39021486687
1963,100689.64663532778
1964,109637.556322212
1965,140395.94085336637
1966,143744.03306182908
1967,312703.6102398624
1968,387947.96186544973
1969,362241.1467199132
1970,389300.2346715803
1971,419475.10863336344
1972,358537.1640569827
1973,311900.4212094825
1974,323771.3660992662
1975,425451.1654243902
1976,288309.24127355084
1977,354836.38293582504
1978,346845.34396746795
1979,330939.18310926773
1980,224730.4648688534
1981,333760.30896726134
1982,236282.3202419369
1983,219411.48085274023
1984,200945.47851873515
1985,215427.0733673067
1986,189870.99224765695
1987,217916.97071329926
1988,180971.9344193901
1989,204896.13709874774
1990,215874.942157325
1991,235451.72983929835
1992,219520.9214209024
1993,183516.85785389584
1994,221729.95257590484
1995,185440.47662757314
1996,310713.5490422979
1997,323912.63412658253
1998,324867.6273740153
1999,267270.48004016967
2000,307571.13663056045
2001,304809.11763710616
2002,228974.8372686851
2003,273013.17935114703
2004,300858.673012183
2005,232028.89114587608
2006,223997.43139179455
2007,257842.34264420992
2008,229560.2096470614
2009,203777.71962006803
2010,203316.61740155413
2011,149590.27157954077
2012,191773.20918860586
2013,177436.8215250501
2014,188569.0593280633
2015,221016.60038791836
2016,198750.8214228267
2017,207822.02984894707
2018,131843.8391734142
2019,134132.96776400102
2020,107622.64484980713
2021,116598.94744861886
2022,207051.01691709255
2023,156593.58041709784
2024,279073.3635612477
2025,372181.77550469537
2026,169137.43578804636
2027,147096.41113449563
2028,156247.3743320669
2029,155324.89190551682
2030,264982.2520910648
2031,219627.99003357478
2032,246052.4151938519
2033,244058.16415949218
2034,171847.5432139083
2035,218098.59028383263
2036,198618.55068475922
2037,199070.59074796594
2038,285620.39541482064
2039,255789.05545176263
2040,339704.9056788862
2041,285926.87412963726
2042,203428.90653606865
2043,168867.17622638773
2044,171389.91677430645
2045,198220.2607452211
2046,141077.04203171033
2047,135508.95630332784
2048,143314.2728705072
2049,151255.94976061658
2050,167822.33892779367
2051,96506.03006741693
2052,128069.38828406204
2053,135716.1468839308
2054,87790.47066467373
2055,147318.01350834803
2056,133727.551027418
2057,116615.15395537036
2058,207779.18947985175
2059,129010.26121293099
2060,163005.85745928393
2061,167421.67667381966
2062,126572.37266441312
2063,124229.83464719297
2064,131520.1718440951
2065,113261.66474915507
2066,180091.58601027937
2067,119823.47543417188
2068,151218.60329902408
2069,81683.70143366436
2070,101987.4708349955
2071,89911.57140456776
2072,162716.78700751762
2073,132399.73811860464
2074,159928.73627812945
2075,151503.88431616084
2076,110868.42487665506
2077,146698.19940398366
2078,116605.93591355023
2079,141997.78226168826
2080,120395.94459102521
2081,118218.37140418495
2082,146724.01468485082
2083,140949.77604018917
2084,106145.6864252656
2085,118981.79679421097
2086,108197.78141426088
2087,108894.64217262433
2088,96994.26515719385
2089,74502.85794880816
2090,136297.08770448
2091,108693.72424989528
2092,121871.82555859939
2093,127669.88971322532
2094,136706.7597724811
2095,145648.85887257982
2096,73812.87772373097
2097,88396.48811369392
2098,142793.93493105157
2099,33755.77393596599
2100,90338.4659309315
2101,104581.5037594104
2102,129186.62514887008
2103,85831.70363257299
2104,122152.43910175763
2105,119149.60177237046
2106,48688.242109446204
2107,198299.75523417746
2108,101727.9820171353
2109,97221.45981459651
2110,132929.56296277817
2111,164021.0178021749
2112,150961.1246465744
2113,121610.74891965544
2114,122113.61865454078
2115,166126.95574573582
2116,114504.42492512813
2117,155898.99148092495
2118,143572.13010592124
2119,114729.21003919719
2120,126105.01925072887
2121,65658.19047405462
2122,110302.86404175621
2123,57310.68723556239
2124,186953.53328871453
2125,155059.51495400665
2126,178544.17532476544
2127,167644.6504307081
2128,138052.6915308683
2129,106197.14119567275
2130,134531.21369007818
2131,167487.6672092822
2132,121846.94482136352
2133,117524.09247321391
2134,141729.64607060433
2135,79431.61127387552
2136,70112.42146299724
2137,117625.72452096181
2138,145910.97302974752
2139,146845.20910586402
2140,131297.85633914382
2141,127838.4705473308
2142,126201.93765813833
2143,143113.22510039207
2144,112825.298897557
2145,136661.96797884651
2146,172523.76530917964
2147,184884.15068250988
2148,113508.48931984595
2149,132170.2302140154
2150,229355.32191498805
2151,119010.46796642322
2152,157493.28550356184
2153,185771.75532463455
2154,93904.14592527183
2155,120000.19251403556
2156,274726.0891533634
2157,224967.30907657326
2158,232330.33671715832
2159,223230.8342993958
2160,208513.7769609557
2161,248079.88344867463
2162,357589.3756169768
2163,341529.01863706997
2164,269778.19225708273
2165,213076.18998589052
2166,130758.61271185018
2167,215251.02992534245
2168,188128.98944795757
2169,194425.6328737398
2170,212163.86822628177
2171,142794.92134067844
2172,143546.5284774401
2173,154206.0296472776
2174,225067.37415646578
2175,270604.1032576781
2176,290972.7347642856
2177,251199.0980093686
2178,226787.5155284436
2179,123131.95262352197
2180,205674.205720765
2181,203686.6265099668
2182,217183.83558422732
2183,202167.55482375284
2184,122315.292726742
2185,132428.3766180361
2186,150219.75663334288
2187,158758.2884887847
2188,167965.51399657628
2189,262350.9580526714
2190,42323.7590923378
2191,52927.789802098385
2192,98215.33524542749
2193,114232.86267353698
2194,99979.63217500798
2195,104299.60389184921
2196,110926.03125468174
2197,111012.65646488962
2198,149628.622399811
2199,162478.70927525876
2200,164049.11962125872
2201,151108.2297875679
2202,207377.93776416045
2203,179925.72526779998
2204,192886.0079795336
2205,138964.2873028476
2206,167180.7460356813
2207,219547.9675306367
2208,243770.64551195508
2209,219721.6453859033
2210,101549.51688151411
2211,106187.91110899356
2212,105036.18217355647
2213,108486.06688107745
2214,142821.36087914195
2215,84527.5769481617
2216,160416.50732418743
2217,31335.921390303818
2218,67473.8868787113
2219,48328.55277397952
2220,58825.515664845705
2221,319720.9860031863
2222,285281.0273092618
2223,303817.05350122263
2224,217444.95433907665
2225,105850.8988997973
2226,176402.2146743071
2227,213195.1156372703
2228,282545.0028621175
2229,266073.82685997605
2230,143438.47037942306
2231,241200.12849567854
2232,176208.1060481496
2233,200884.88008473103
2234,252863.85090436324
2235,228163.54655337715
2236,261920.9467471519
2237,309703.7464973621
2238,197240.2203886046
2239,119339.64302710473
2240,143145.94679861
2241,126580.05839761141
2242,105010.19675712023
2243,107691.91657941297
2244,100912.83038513878
2245,113737.83529607562
2246,140908.3241339572
2247,94406.07050477483
2248,106988.49557642087
2249,112247.77139952523
2250,110430.57690119583
2251,136099.5778457247
2252,178535.31776389433
2253,146349.90605789266
2254,152655.4291709362
2255,182686.36691399332
2256,182739.97624198088
2257,206148.23838988974
2258,153675.6856032085
2259,159946.62004100482
2260,137138.27938695299
2261,228192.3396935163
2262,240809.96048619677
2263,368894.05896609405
2264,429199.9998289803
2265,139871.6388668137
2266,302304.91031106806
2267,367708.1131741249
2268,391261.36695584434
2269,172367.81182017288
2270,188739.2668489743
2271,221592.16911792298
2272,229653.99316866777
2273,158776.63286210288
2274,170846.08100286563
2275,193054.2404951673
2276,212118.8431503634
2277,185461.91927850863
2278,142634.1140546113
2279,121211.27139618137
2280,89796.44451407148
2281,179096.21270919015
2282,198751.5781361596
2283,105948.44968420496
2284,126209.3975210278
2285,141377.41316388323
2286,123956.15217725885
2287,374836.7701697716
2288,303422.14598106843
2289,349052.63742555474
2290,409259.8174712325
2291,333570.3847430125
2292,382201.2430971161
2293,427920.9013089709
2294,371925.63586878625
2295,460716.53938988346
2296,298081.0875425568
2297,355266.45265081263
2298,363857.8261746364
2299,358170.7045148641
2300,316827.1968665457
2301,333482.31745170953
2302,263718.3198950862
2303,261352.40816500116
2304,283495.1037837063
2305,236528.38932982326
2306,221466.70848980435
2307,227496.38914900308
2308,239864.5974403616
2309,282620.0744961962
2310,240935.4432911892
2311,223938.059736276
2312,196960.12982108424
2313,180547.49247507914
2314,193741.73884218372
2315,187603.87829229806
2316,211949.26984158266
2317,190381.66345407258
2318,209370.8935552968
2319,199629.20446899702
2320,182181.1354942046
2321,234349.2121437596
2322,212962.113362776
2323,206583.440557452
2324,184360.0291252787
2325,230688.49193596124
2326,175722.86501424888
2327,207582.88576254025
2328,216543.40950219452
2329,174616.3061258463
2330,164687.84908118338
2331,354120.70329312223
2332,371307.83866377186
2333,309239.1924583885
2334,279187.11068105407
2335,280288.2547138788
2336,304956.87490615423
2337,214442.52285070837
2338,254176.49837148277
2339,230076.5344490779
2340,374958.84001932776
2341,242934.0056832408
2342,232187.5620269906
2343,231746.05662212934
2344,214325.24313389487
2345,240220.46114225054
2346,222519.3892579021
2347,212746.73980814085
2348,256534.44193418563
2349,204777.61890503194
2350,308324.0905004804
2351,274472.88606491796
2352,260419.1690607095
2353,266173.12938739813
2354,148367.16135105884
2355,162898.77426605212
2356,158460.1216335077
2357,197919.0130819178
2358,207311.6872527262
2359,98988.9936386654
2360,120689.00967100254
2361,145897.02175450916
2362,276089.74681623414
2363,136487.96410658854
2364,165470.69511845522
2365,223263.4588324487
2366,208670.19957925953
2367,232017.09572659526
2368,207760.48032864818
2369,240629.68838368647
2370,152617.2536943506
2371,157271.1753733285
2372,203960.61100103104
2373,262086.66404758717
2374,291155.84924619045
2375,262885.941113023
2376,306608.6022687897
2377,337209.4778154588
2378,132155.50519910693
2379,213457.3490495809
2380,145193.5198243035
2381,162713.6136674284
2382,187094.35380300108
2383,190965.70284820267
2384,228135.96562049328
2385,158335.27329212957
2386,133966.27502540528
2387,129402.08269347344
2388,82010.80648358286
2389,138165.00161789331
2390,138612.04410440294
2391,132237.55018563726
2392,112205.61401232859
2393,170179.65141899532
2394,142941.10762669376
2395,188516.9395192843
2396,142758.17867059165
2397,194175.4931165827
2398,103598.95034282442
2399,73138.08274419862
2400,62697.41226037733
2401,112987.61256482133
2402,141429.1787459831
2403,147522.28211487978
2404,143578.52935977123
2405,170376.17912624346
2406,131522.96457128885
2407,95734.55780619312
2408,117892.20921108258
2409,111471.86567134722
2410,167171.68000356524
2411,115244.82955100603
2412,146171.47418972218
2413,138244.08102565087
2414,139144.90390923913
2415,156734.4216406252
2416,124498.46920290714
2417,138729.80553026398
2418,122872.7492488867
2419,122588.33560032422
2420,122528.44228121432
2421,147120.82392145685
2422,110272.07293003048
2423,120924.3235449463
2424,157418.50569307472
2425,241539.46161594786
2426,148053.63175057946
2427,148183.86332612563
2428,183527.22263049756
2429,104748.11531704161
2430,131035.07722333935
2431,125510.25135162365
2432,138924.0795784251
2433,135542.23797049068
2434,145639.345601741
2435,156166.5943729332
2436,103040.19310383436
2437,111343.95091459346
2438,118958.89134757925
2439,104610.79447047767
2440,120391.12259124809
2441,88074.61157076407
2442,92288.23725573417
2443,120882.31771252572
2444,119738.57719367626
2445,71216.31969890377
2446,137135.729770654
2447,200917.56136909913
2448,144158.27149141784
2449,104457.69649234797
2450,147834.79963278936
2451,144278.56048776314
2452,185656.18437277398
2453,59187.15600837483
2454,109301.3358501685
2455,124794.17113257924
2456,132029.30818663797
2457,126948.35135336887
2458,139308.5802744575
2459,110344.09312644137
2460,156502.30779203773
2461,124489.57410436838
2462,128023.92213781856
2463,135909.80410492624
2464,178838.23066570572
2465,153975.4233813241
2466,127770.59065802503
2467,150656.44147488283
2468,93763.70556002355
2469,96094.41496861835
2470,189125.67122639366
2471,188845.84383237903
2472,181123.646971514
2473,105609.61731710164
2474,103338.74259099175
2475,202643.71490210335
2476,98827.68217902319
2477,124527.35003333905
2478,164475.29141225904
2479,114610.80873193398
2480,164832.3947931655
2481,142150.32693729192
2482,129713.92252820052
2483,105585.24778330092
2484,130386.62291015754
2485,129144.50850662743
2486,155313.7662909869
2487,208537.44144617993
2488,143338.67270868397
2489,151692.4646996178
2490,147400.34755313917
2491,58187.566898796416
2492,192750.71785999724
2493,159681.75396043222
2494,157785.80491243926
2495,92025.85554982774
2496,262399.0632360023
2497,155190.66397502462
2498,105264.82075079731
2499,86762.74988292465
2500,104549.76918632638
2501,134986.87959986104
2502,138152.1137828526
2503,98915.43637568026
2504,179445.71374548465
2505,217063.7081422152
2506,277352.50873219885
2507,303354.48442881065
2508,270181.830858711
2509,213520.9796424254
2510,209721.04661916735
2511,180411.0161583525
2512,218895.7364697914
2513,227111.71204827604
2514,258351.98849400686
2515,150162.7455207271
2516,165000.01901638796
2517,142503.7628349297
2518,149264.04811071185
2519,245591.29909703747
2520,218043.55482094604
2521,192536.36459498887
2522,219345.98567595464
2523,124769.00325812717
2524,134597.4484509167
2525,132248.71816164113
2526,148488.56858028256
2527,127350.57731663821
2528,112545.43371557265
2529,142922.5297088339
2530,105119.79643901966
2531,235341.72026796202
2532,220403.55823998252
2533,202736.75160118603
2534,257555.98929718597
2535,275173.94725632377
2536,243441.48684994166
2537,236702.94631031257
2538,198656.37642008183
2539,200103.0308592366
2540,200073.98267413626
2541,183982.11676925747
2542,178857.11577789366
2543,137951.14277090842
2544,114040.37973524365
2545,135005.35338637506
2546,160907.17119954943
2547,147844.6815455127
2548,150612.22146522935
2549,167237.5091106684
2550,598139.5445562223
2551,143876.27804011077
2552,126305.77190668309
2553,16700.791867494845
2554,96389.38713194492
2555,105878.31035697689
2556,93115.89777665937
2557,106584.87004082897
2558,176781.08522661027
2559,171469.12359229606
2560,151501.9158781439
2561,157090.63559956613
2562,142930.84967213712
2563,148207.38042593177
2564,193378.26851051277
2565,141134.52164337438
2566,171671.25861142014
2567,153791.503871108
2568,211395.54452168645
2569,216881.38362852595
2570,103465.6046929547
2571,223526.5162278784
2572,169297.13977094958
2573,251405.54463712004
2574,276914.51640505495
2575,140184.12138881578
2576,133361.04221007793
2577,149929.8740477026
2578,82145.90091454668
2579,27481.58268279262
2580,102880.15053852035
2581,106995.36236199731
2582,97292.35794698479
2583,301981.4752566359
2584,182300.73679633735
2585,190530.88447218458
2586,204330.73733324592
2587,192086.8276173541
2588,141889.91076895135
2589,150739.44785940944
2590,215080.55191535293
2591,232768.22597671387
2592,231979.1161349027
2593,263197.54906242515
2594,183182.62034722252
2595,206918.91056454484
2596,304888.84462331585
2597,200616.65154624364
2598,286358.9803273154
2599,340591.0056483302
2600,88002.38547187863
2601,135157.2639465148
2602,68376.66811424807
2603,112056.7450459852
2604,67022.67850071572
2605,72444.3531388056
2606,156052.5959287278
2607,202639.95401910457
2608,181287.31471929912
2609,160647.44870149903
2610,106555.20800216126
2611,145773.63908312464
2612,161081.869107247
2613,119759.53506437803
2614,105335.4362798436
2615,168542.10569753425
2616,154570.55223808152
2617,203419.71642582974
2618,256973.38943552802
2619,219720.8318887421
2620,167922.44034230334
2621,183067.87301054664
2622,179291.37191010438
2623,230055.1294087956
2624,287621.9842241149
2625,291548.09987020283
2626,153105.6109549267
2627,189057.45049022883
2628,424793.44737556606
2629,462534.48333686043
2630,364337.6831629999
2631,420075.54078741465
2632,406327.4386015285
2633,306544.6554095213
2634,374725.07000467426
2635,146859.45610108448
2636,173439.97968695214
2637,190639.69608020445
2638,274320.70739570586
2639,172483.8651193538
2640,136461.7109977623
2641,107528.30643712517
2642,199889.582866781
2643,109979.31102037495
2644,122289.27144912367
2645,99705.17467871156
2646,97606.6976185573
2647,105295.1920783353
2648,144484.747829454
2649,149211.37704059356
2650,145471.89969556135
2651,144951.4470163313
2652,367728.988700242
2653,282739.9091167019
2654,291073.5747446573
2655,372635.8578299886
2656,349830.45337475365
2657,347813.82015105814
2658,322398.59039013664
2659,329244.675381648
2660,361746.8345575861
2661,347499.31554367405
2662,362081.10597481625
2663,280917.08571822225
2664,276749.88949244824
2665,339114.86484697287
2666,298429.49120110204
2667,191443.9394001508
2668,198950.89696726148
2669,205959.22327211307
2670,280126.71513291384
2671,199955.3233740047
2672,205093.93596753245
2673,198160.9302892496
2674,187035.30998592483
2675,188227.95048643262
2676,209200.20977762577
2677,181920.84454325165
2678,242736.0590599826
2679,284732.8960600238
2680,299589.48883798387
2681,374432.0075818511
2682,309359.37746934616
2683,428194.826279409
2684,335568.39755177865
2685,320260.17687100166
2686,275541.97661525215
2687,272858.42385100876
2688,228338.47262011372
2689,218499.14368707052
2690,344275.10031994595
2691,199041.5960408728
2692,148250.10702444808
2693,221982.97581074794
2694,159852.7120126677
2695,201872.99243458532
2696,185718.1353459698
2697,182452.074024021
2698,211738.6170615419
2699,169789.07893028134
2700,147915.9449154532
2701,167341.45733906663
2702,137123.61231876677
2703,91972.78181359511
2704,140780.50466014142
2705,112662.50723234875
2706,102578.98961491308
2707,124346.3281885206
2708,119626.24075748082
2709,98006.331850008
2710,120235.48130367219
2711,306744.8950976887
2712,353682.5994940994
2713,165242.14854634166
2714,147413.56059068174
2715,165154.1782652613
2716,142430.71089971485
2717,217729.49967759606
2718,225235.77821689929
2719,144392.12678285447
2720,177647.954186574
2721,127738.41367340251
2722,173702.46663817
2723,166823.98002572014
2724,126443.5707691417
2725,119392.16062540023
2726,142532.64782397624
2727,179833.27382072003
2728,174280.69309533093
2729,142553.62561017985
2730,141080.5422205443
2731,117973.8616621872
2732,124418.72315777437
2733,157230.9633943574
2734,184208.0498084783
