,Id,SalePrice
226,1687,181676.7645016061
227,1688,202683.96386805535
228,1689,201913.85494320598
229,1690,197795.91469941544
230,1691,190153.38042179553
231,1692,247310.82321628433
232,1693,177418.62882100095
233,1694,171639.43742890627
234,1695,149490.49128120005
235,1696,267716.3233295285
236,1697,153807.10546951488
237,1698,318977.49154178496
238,1699,336682.5369298174
239,1700,272026.6368704983
240,1701,284463.9863991082
241,1702,254975.1690984752
242,1703,245160.25434758226
243,1704,271465.1170323052
244,1705,254583.46533814777
245,1706,369339.5868622608
246,1707,231898.84282122576
247,1708,211697.9897830162
248,1709,266812.9729772153
249,1710,230806.72404494777
250,1711,268136.5419138867
251,1712,273230.3920629602
252,1713,245108.55766258642
253,1714,221689.57597270134
254,1715,215465.10687950312
255,1716,178092.440201659
256,1717,179836.41210481583
257,1718,146580.204107597
258,1719,226535.8069056558
259,1720,241851.08789883804
260,1721,175189.9761581184
261,1722,135000.3360957439
262,1723,162865.42007297836
263,1724,216659.201491542
264,1725,226682.52116758798
265,1726,187460.67712023467
266,1727,156056.38511329266
267,1728,196192.20748908498
268,1729,148555.03861139613
269,1730,142237.2749944029
270,1731,133799.07823747618
271,1732,131144.153638523
272,1733,109589.32398002082
273,1734,124946.52659478722
274,1735,134894.03541973385
275,1736,106735.21788825915
276,1737,305657.47666001006
277,1738,241777.02464009225
278,1739,257354.1985348052
279,1740,235459.8761086487
280,1741,191607.99165115567
281,1742,173632.15465941918
282,1743,179259.75889181413
283,1744,317952.8952878149
284,1745,238234.60788506485
285,1746,237536.10661586953
286,1747,208983.05411930374
287,1748,210808.53868848446
288,1749,157378.93464942477
289,1750,153500.6485727124
290,1751,217873.86124564274
291,1752,111103.57878947938
292,1753,161612.02735450334
293,1754,198386.06745359753
294,1755,179544.69629781216
295,1756,113018.97525942605
296,1757,113022.523648155
297,1758,140794.35302781413
298,1759,165783.18343655893
299,1760,164072.05533676693
300,1761,161596.48700278404
301,1762,180443.5573819632
302,1763,203064.08397896067
303,1764,116129.04370069923
304,1765,186435.6972452535
305,1766,178440.9401912394
306,1767,196206.2947145333
307,1768,131876.7094374078
308,1769,161147.10515201517
309,1770,164136.70051783806
310,1771,123649.06402617945
311,1772,150365.27636284046
312,1773,126590.64151239114
313,1774,180063.97787019607
314,1775,138171.6710770253
315,1776,116290.17524800458
316,1777,90833.6777800338
317,1778,146483.79444776272
318,1779,133330.53156745227
319,1780,173097.0447132792
320,1781,124924.88472861687
321,1782,84587.5623306794
322,1783,152087.25061481344
323,1784,81147.28145927012
324,1785,123274.98668002256
325,1786,180730.88354305062
326,1787,179924.88138381645
327,1788,45177.88351790665
328,1789,104708.52031214393
329,1790,68678.29599695258
330,1791,212229.5214065441
331,1792,150294.86852346966
332,1793,131852.4615871502
333,1794,165786.17894533824
334,1795,143283.2795516218
335,1796,126430.34403666624
336,1797,144587.5759239226
337,1798,118459.1276434813
338,1799,101290.28597954342
339,1800,124811.77358471714
340,1801,121906.0633573909
341,1802,138658.4073694488
342,1803,162991.4588301579
343,1804,129028.01250189825
344,1805,139034.41662526023
345,1806,123754.52259770336
346,1807,143520.1438803636
347,1808,111521.16723552615
348,1809,119815.72049571775
349,1810,122248.50947189756
350,1811,69047.60076649467
351,1812,90605.59098191715
352,1813,112653.55986529702
353,1814,69495.24777244266
354,1815,6553.4018452297605
355,1816,85919.63154012727
356,1817,131495.53837924718
357,1818,173704.65569625705
358,1819,139277.89216122814
359,1820,47225.759974434244
360,1821,112152.4243353282
361,1822,145422.48935183603
362,1823,26697.00749465174
363,1824,152381.69402390058
364,1825,145076.14859530696
365,1826,116142.78972459702
366,1827,107376.59242815706
367,1828,140950.50615079797
368,1829,155921.05889461612
369,1830,157790.81838880968
370,1831,144045.10295471217
371,1832,125529.86314007506
372,1833,161226.1734597394
373,1834,140591.29920109452
374,1835,155065.53185814276
375,1836,140440.96801355097
376,1837,119347.24932876485
377,1838,129196.86571513767
378,1839,64112.079711239596
379,1840,168520.13674364545
380,1841,144287.06355199308
381,1842,106930.16747377365
382,1843,148035.08742462058
383,1844,137806.4761010108
384,1845,149525.83985404368
385,1846,153672.12322675716
386,1847,187434.82862394754
387,1848,38115.25290077951
388,1849,83954.2717207978
389,1850,132689.67596601995
390,1851,164495.43940987956
391,1852,125835.24201954187
392,1853,142490.45428523366
393,1854,169928.20484985132
394,1855,169963.72477897702
395,1856,219633.265587531
396,1857,124712.51855783335
397,1858,145490.7519837628
398,1859,112129.90269731042
399,1860,161385.7672044676
400,1861,111291.53496078345
401,1862,278378.64799169137
402,1863,278378.64799169137
403,1864,278378.64799169137
404,1865,335155.7116047399
405,1866,309109.0354659493
406,1867,231783.44802504985
407,1868,279128.57975832047
408,1869,213482.44994338913
409,1870,219795.66540855038
410,1871,257016.9000051201
411,1872,194140.22374172232
412,1873,250391.1851812374
413,1874,119432.60055866791
414,1875,215008.21019247442
415,1876,179191.08681192988
416,1877,197818.21624091477
417,1878,206565.64820128228
418,1879,113636.35481862134
419,1880,111694.27373397202
420,1881,253992.69325536437
421,1882,250718.56643761907
422,1883,193804.4198216387
423,1884,203434.11719731922
424,1885,246865.37744463875
425,1886,276666.3487549889
426,1887,219491.13706676097
427,1888,244674.64776295068
428,1889,182320.45870143405
429,1890,103155.4946892301
430,1891,117309.63119899649
431,1892,93922.77578671456
432,1893,129665.81039688137
433,1894,136317.85496896872
434,1895,151496.78972238442
435,1896,115079.97800707401
436,1897,106233.66904788835
437,1898,110610.73988727591
438,1899,172451.7790675951
439,1900,163359.6059399248
440,1901,177824.71473753478
441,1902,159999.47397769362
442,1903,200298.1799876058
443,1904,167442.71331160673
444,1905,223270.4435411902
445,1906,157597.74097161312
446,1907,245409.56456845847
447,1908,96143.80848540534
448,1909,145675.34374833887
449,1910,119654.20260473224
450,1911,219359.91252303103
451,1912,304088.79701936163
452,1913,169568.74638800544
453,1914,30170.550667931355
454,1915,318038.54229520354
455,1916,14994.850569521455
456,1917,246434.77126069542
457,1918,136582.72570091992
458,1919,161247.33423243207
459,1920,181631.7734244262
460,1921,340047.47115869535
461,1922,306877.60391521134
462,1923,213755.92643508548
463,1924,256834.54667161504
464,1925,218891.17485096835
465,1926,346060.844893278
466,1927,125488.07801767698
467,1928,161520.65003325138
468,1929,115199.26930667905
469,1930,139616.61224032237
470,1931,137100.75593317288
471,1932,127599.8335156721
472,1933,187678.9153074965
473,1934,165849.53760826658
474,1935,159647.36088217312
475,1936,187669.4087193339
476,1937,183337.7166219556
477,1938,172925.20181062532
478,1939,269416.07745665545
479,1940,222756.60895002115
480,1941,170449.84793363567
481,1942,183100.9908679558
482,1943,250770.4295643228
483,1944,362925.49012096383
484,1945,364998.4985552922
485,1946,163006.58725652364
486,1947,316372.1292471122
487,1948,175035.94373726152
488,1949,233886.6613077966
489,1950,190044.44913827238
490,1951,262524.157685968
491,1952,234282.5221092978
492,1953,197382.8902523025
493,1954,198677.62134388118
494,1955,124970.32253953759
495,1956,294944.48611643957
496,1957,159485.4509961073
497,1958,263643.56620465004
498,1959,149947.79766747777
499,1960,105044.90943438097
500,1961,133740.15063666482
501,1962,99054.61665510922
502,1963,100702.15424505391
503,1964,109832.0896998156
504,1965,140438.42519239523
505,1966,144514.7674350234
506,1967,313075.90972060803
507,1968,389136.769309973
508,1969,362898.75325564865
509,1970,390227.86574432405
510,1971,420524.2834480533
511,1972,359114.13526899135
512,1973,311944.9256348214
513,1974,324051.74745823955
514,1975,426791.9352263803
515,1976,288592.7211711901
516,1977,355990.6093646608
517,1978,347647.1375884024
518,1979,330900.6956480041
519,1980,224406.96865986788
520,1981,333745.02909671364
521,1982,235819.7617531896
522,1983,218950.88363320476
523,1984,200087.57581159536
524,1985,215451.5057178592
525,1986,189653.07611656963
526,1987,218134.30146034856
527,1988,180416.6192326774
528,1989,204479.22775253616
529,1990,215569.44191013605
530,1991,235003.26363440676
531,1992,219607.71805774624
532,1993,183099.71463293603
533,1994,221893.3246032686
534,1995,185067.0075850193
535,1996,310450.7464814005
536,1997,323790.6577000964
537,1998,325218.62069837225
538,1999,267270.9505052986
539,2000,308093.7731575777
540,2001,304795.1251989886
541,2002,228623.01546519288
542,2003,272536.09883058834
543,2004,300564.76854778244
544,2005,231667.18944198813
545,2006,224575.09920598153
546,2007,258382.8246451885
547,2008,229737.14532772978
548,2009,203708.00419583643
549,2010,203254.3760812897
550,2011,149671.13719671092
551,2012,191705.33337325393
552,2013,176888.794387201
553,2014,188100.6740747216
554,2015,221000.46868027817
555,2016,198554.3807526904
556,2017,207815.29380644354
557,2018,131118.70802565923
558,2019,133998.2120658456
559,2020,107780.56958888537
560,2021,116417.07089836047
561,2022,207472.21307751586
562,2023,156769.73362520337
563,2024,279226.22804439126
564,2025,373250.3670628425
565,2026,169024.9910675636
566,2027,146346.1593879895
567,2028,155897.3190202457
568,2029,155004.425525112
569,2030,265080.4522892909
570,2031,219627.70727797976
571,2032,246272.80428048805
572,2033,244270.89851195802
573,2034,172476.61499727934
574,2035,218202.67404537793
575,2036,198488.38074440468
576,2037,198959.66864397575
577,2038,285926.3554894192
578,2039,255664.70744275796
579,2040,341183.6012677051
580,2041,286608.3025751921
581,2042,203617.0009767001
582,2043,168952.23940743986
583,2044,171508.92501774902
584,2045,198370.96594633686
585,2046,140698.92743231304
586,2047,135480.78283781733
587,2048,143117.32691773714
588,2049,151111.72957205333
589,2050,167863.97257896347
590,2051,96883.06976312071
591,2052,128029.06701707857
592,2053,135585.26492918405
593,2054,86651.59740171286
594,2055,147586.47249721602
595,2056,133760.04244558656
596,2057,116125.11270641748
597,2058,207753.69370159245
598,2059,128599.69855314473
599,2060,163281.9256177905
600,2061,167389.96148815367
601,2062,126515.14993452307
602,2063,123951.63500448476
603,2064,131509.84857443674
604,2065,112962.64332660311
605,2066,180491.70439682144
606,2067,119991.72308341044
607,2068,151256.1218995256
608,2069,82104.50465029266
609,2070,101548.70387562827
610,2071,89405.1843695243
611,2072,162034.65670418774
612,2073,131975.19229497688
613,2074,159756.89185845494
614,2075,151868.4612802067
615,2076,110613.86577274711
616,2077,146540.08423646863
617,2078,116624.2200950047
618,2079,142132.0961051388
619,2080,120652.81502829556
620,2081,118161.45179566939
621,2082,146997.71252282758
622,2083,141337.15515104347
623,2084,105983.2710428519
624,2085,119044.46988465404
625,2086,108722.23056928301
626,2087,108672.36202666929
627,2088,96355.75726963783
628,2089,74585.64782382513
629,2090,135773.67479415154
630,2091,108595.13277370398
631,2092,121866.5443464643
632,2093,127659.35497681783
633,2094,137039.46890449832
634,2095,145512.34418186476
635,2096,73666.97622623424
636,2097,87928.75272428454
637,2098,142687.98820056627
638,2099,32796.31560905624
639,2100,90768.08228321922
640,2101,104272.5906981251
641,2102,129254.45599885547
642,2103,85613.31680758184
643,2104,122294.17672892523
644,2105,118795.40710640282
645,2106,47594.91413921042
646,2107,198972.8528939263
647,2108,101790.93474655777
648,2109,97456.88849670236
649,2110,132845.80088234277
650,2111,164780.42866562848
651,2112,151058.2262713937
652,2113,121849.80547194037
653,2114,122026.39633229366
654,2115,166684.944834278
655,2116,114491.34336417445
656,2117,156238.0085818526
657,2118,143857.18996978368
658,2119,115003.11526793684
659,2120,125247.74690083512
660,2121,65682.42305201871
661,2122,110092.23762713466
662,2123,57624.696712575475
663,2124,187816.02107378736
664,2125,155107.95408563627
665,2126,178988.56601131946
666,2127,167980.70904176586
667,2128,138148.9480646627
668,2129,106167.50872825117
669,2130,134947.20574275526
670,2131,167944.81870204853
671,2132,121796.31367041654
672,2133,118240.88359529703
673,2134,141599.87585977165
674,2135,79467.57449004488
675,2136,69769.59934507107
676,2137,117803.94110380497
677,2138,146362.4015517466
678,2139,146752.10877670365
679,2140,131155.55830804983
680,2141,127388.79243082364
681,2142,126097.57937162416
682,2143,143093.07826845135
683,2144,112683.95549836788
684,2145,136557.68647054792
685,2146,172922.7941635227
686,2147,184408.86706621505
687,2148,113015.28947824103
688,2149,131592.31190451025
689,2150,229777.77843080688
690,2151,118728.81792636434
691,2152,157626.88118346626
692,2153,186000.9987021305
693,2154,93611.56995490822
694,2155,119813.46907224116
695,2156,275080.4616103379
696,2157,224804.7582807429
697,2158,232592.373858694
698,2159,223762.26454801302
699,2160,207624.58865291008
700,2161,248056.47515188862
701,2162,358309.0725747313
702,2163,341691.3002662015
703,2164,269817.61202189466
704,2165,213174.19672428025
705,2166,130602.76450256136
706,2167,215186.37230696267
707,2168,187868.56163026587
708,2169,194168.32371832716
709,2170,212140.47876986215
710,2171,142729.7076969933
711,2172,143343.82844674695
712,2173,154500.7746971221
713,2174,224979.29291464176
714,2175,270323.27634823346
715,2176,291229.5204509005
716,2177,251309.68419881002
717,2178,226729.96258142486
718,2179,122283.7401322533
719,2180,206032.68101382485
720,2181,203787.27384404422
721,2182,217163.40302799377
722,2183,202353.33455056653
723,2184,122284.94653863236
724,2185,132333.8776346177
725,2186,150106.76844815782
726,2187,158473.9917851928
727,2188,167742.8880553713
728,2189,265532.343892442
729,2190,41668.35978357922
730,2191,52670.760634330945
731,2192,98127.10431797325
732,2193,113878.67756930584
733,2194,100500.4820667914
734,2195,103875.16841243726
735,2196,111087.42973867814
736,2197,110733.32296548299
737,2198,149546.40615175615
738,2199,161265.25529111907
739,2200,163684.63995116824
740,2201,151208.6235491405
741,2202,207387.55687166436
742,2203,179339.4315333499
743,2204,193466.41788507253
744,2205,138961.3492233505
745,2206,166615.56991248476
746,2207,219642.60426235173
747,2208,244649.6079033484
748,2209,220133.25724060615
749,2210,101552.59606538642
750,2211,106541.25631836623
751,2212,105239.85513695281
752,2213,108742.67532914637
753,2214,143493.79508064408
754,2215,84682.43353975484
755,2216,160823.35954986428
756,2217,31441.951120095706
757,2218,66980.79040180582
758,2219,47724.25650551662
759,2220,57820.7068163901
760,2221,319835.2359963944
761,2222,285339.3536893852
762,2223,304658.45546509285
763,2224,217674.44658923204
764,2225,105353.94016216355
765,2226,176409.25782378076
766,2227,212864.73704649176
767,2228,282604.74869621434
768,2229,265984.9786585093
769,2230,143151.03005576512
770,2231,240876.4491044384
771,2232,176020.6146008131
772,2233,200659.42005799152
773,2234,252504.941917561
774,2235,228061.55933591904
775,2236,262062.99039419834
776,2237,310004.8424827033
777,2238,197098.39223097148
778,2239,119518.36183770478
779,2240,142622.76832928727
780,2241,126224.03597293334
781,2242,105338.43227154801
782,2243,107455.42374568174
783,2244,100860.07451175222
784,2245,113601.37070655891
785,2246,140994.93457429533
786,2247,94664.42580959582
787,2248,106883.11258875561
788,2249,112160.75082763884
789,2250,110375.35462780546
790,2251,135756.45000596513
791,2252,178741.4564499675
792,2253,146047.36437608796
793,2254,152469.39722511955
794,2255,182449.9622895808
795,2256,182740.12149954474
796,2257,206582.57394531643
797,2258,153556.5014066514
798,2259,159638.7611037235
799,2260,136968.20578763846
800,2261,228802.46960221394
801,2262,240999.35764657083
802,2263,369488.03447343234
803,2264,430195.9439183442
804,2265,140227.07159311522
805,2266,302717.1809129786
806,2267,368837.33584221144
807,2268,392310.3892214276
808,2269,172306.49489670558
809,2270,188195.47673680598
810,2271,221637.02083942466
811,2272,229508.07881606423
812,2273,158541.08167094341
813,2274,170556.13651634043
814,2275,192413.18241267488
815,2276,211942.20164796585
816,2277,185502.02330567807
817,2278,143260.08592025453
818,2279,120775.3568060645
819,2280,89111.24057238062
820,2281,178558.90512652768
821,2282,198258.08432236346
822,2283,106119.73524917889
823,2284,126371.3710698693
824,2285,142152.11323435445
825,2286,123787.41969505354
826,2287,375481.90804141527
827,2288,303883.18785573717
828,2289,350171.7227996432
829,2290,410225.44289257133
830,2291,334040.94305564224
831,2292,383142.7412080318
832,2293,429153.71698171226
833,2294,372979.130544363
834,2295,461944.51805970044
835,2296,298792.069146096
836,2297,355553.91780419287
837,2298,364373.459883492
838,2299,359209.51099438214
839,2300,317539.23024843703
840,2301,333657.45277937746
841,2302,264097.7645922047
842,2303,261908.0504024899
843,2304,283665.07212204166
844,2305,236139.05453480658
845,2306,221047.04797729495
846,2307,227089.1036178072
847,2308,239809.79763059094
848,2309,282365.21541283035
849,2310,240467.33896832666
850,2311,223594.09110394813
851,2312,197057.4850429149
852,2313,180106.27414835797
853,2314,193314.09535239675
854,2315,187083.48483097664
855,2316,211648.7516722725
856,2317,190623.15205954356
857,2318,209100.32142450663
858,2319,199356.1597423531
859,2320,182106.24687049282
860,2321,234471.977061675
861,2322,213083.64745616313
862,2323,206819.9042073681
863,2324,184080.49042005328
864,2325,230871.16883488023
865,2326,175441.62387791724
866,2327,207283.23143840206
867,2328,216402.01000386672
868,2329,174365.45212097882
869,2330,164359.3452308624
870,2331,354406.3568192976
871,2332,372631.82994525065
872,2333,309722.02532710973
873,2334,279145.6313531046
874,2335,280460.2823325263
875,2336,305300.410287061
876,2337,214433.67332458615
877,2338,254004.47745310827
878,2339,229887.33186202036
879,2340,375216.3935480304
880,2341,242846.54349951225
881,2342,232364.74362811245
882,2343,231465.17214063773
883,2344,214370.9830653322
884,2345,239949.45810814708
885,2346,223066.0371382675
886,2347,213152.46463833153
887,2348,257307.80806875305
888,2349,205160.184542826
889,2350,308648.13503757335
890,2351,274909.5663582561
891,2352,260892.82773314422
892,2353,266657.14524377877
893,2354,148587.65631713928
894,2355,163141.824277025
895,2356,158103.26764479905
896,2357,197780.2648188731
897,2358,207293.14395497984
898,2359,97746.65620068238
899,2360,120928.03493034584
900,2361,146049.1776279272
901,2362,276584.56572623097
902,2363,136475.01935753165
903,2364,165366.5577472116
904,2365,223317.4308088104
905,2366,208463.08279353907
906,2367,232159.79826636903
907,2368,207629.78137923952
908,2369,241063.14644920098
909,2370,152007.92313817877
910,2371,156816.14424696838
911,2372,204571.9294766789
912,2373,262721.1284749055
913,2374,291944.96731564635
914,2375,263133.58448508196
915,2376,307531.56763904274
916,2377,338558.2795348979
917,2378,131917.13183289598
918,2379,213850.17934082425
919,2380,144936.15958037676
920,2381,162355.7257755229
921,2382,187093.4492318253
922,2383,190705.86523534195
923,2384,228000.70914560303
924,2385,157680.33525887757
925,2386,133636.87975603945
926,2387,129410.0123557063
927,2388,81864.85452050148
928,2389,137886.24970454053
929,2390,138179.3817197059
930,2391,131616.6719624802
931,2392,112130.55873025821
932,2393,169898.57837968238
933,2394,142947.0339140372
934,2395,188805.4752471403
935,2396,142628.4729040069
936,2397,194365.82624415852
937,2398,103153.569631849
938,2399,73173.89609649045
939,2400,62199.50407434645
940,2401,113217.93069213386
941,2402,141076.77188437403
942,2403,147303.0350490459
943,2404,143154.49273752206
944,2405,169975.2357320656
945,2406,131485.87353958096
946,2407,95480.20137119958
947,2408,117623.23620435447
948,2409,110667.91332448235
949,2410,167526.6114958171
950,2411,115181.18928999902
951,2412,146243.8675409184
952,2413,138128.73746354863
953,2414,139486.9102096213
954,2415,156237.87091871694
955,2416,124558.9862883903
956,2417,138585.83096232064
957,2418,123009.04940737176
958,2419,122391.07970623512
959,2420,122186.83092696258
960,2421,147206.8311650256
961,2422,110347.3871936257
962,2423,120854.04606698267
963,2424,157217.8221980518
964,2425,242340.62933196398
965,2426,147857.47326377276
966,2427,148323.3929891007
967,2428,183931.18808078428
968,2429,104361.36300860741
969,2430,130962.85904749538
970,2431,125503.99653852297
971,2432,138646.22489145925
972,2433,135114.27708043362
973,2434,145550.87281708245
974,2435,156037.30309822815
975,2436,103384.00203392595
976,2437,111236.91572761789
977,2438,118621.09363966623
978,2439,104382.03913725576
979,2440,120244.7062360261
980,2441,87922.43510707756
981,2442,92017.27671733277
982,2443,120922.22709076777
983,2444,119033.44196056946
984,2445,70670.91573244764
985,2446,136927.24442230334
986,2447,200864.31616811152
987,2448,143922.9612431672
988,2449,103840.96787802747
989,2450,148338.67730955718
990,2451,143629.38065873482
991,2452,185937.72056449257
992,2453,59132.90124608876
993,2454,109639.6885843147
994,2455,124544.01812150277
995,2456,132509.55029979147
996,2457,127295.00676612086
997,2458,139118.47316573068
998,2459,110254.65174140506
999,2460,156518.67784335336
1000,2461,124595.59487872483
1001,2462,127882.13563065548
1002,2463,135934.1746336337
1003,2464,179666.2779150844
1004,2465,154100.68719552632
1005,2466,127742.3834904262
1006,2467,149934.7147347893
1007,2468,93245.67298651651
1008,2469,95983.87485302394
1009,2470,190372.29796023716
1010,2471,189625.7588464777
1011,2472,182002.8481493672
1012,2473,105225.78323765348
1013,2474,103773.81880006155
1014,2475,203079.96507932717
1015,2476,98532.21395816171
1016,2477,125210.84492871727
1017,2478,164733.49591075463
1018,2479,114722.19103432537
1019,2480,164438.4310919097
1020,2481,142171.51198680312
1021,2482,129956.15409539161
1022,2483,105296.08698670247
1023,2484,130390.99985970423
1024,2485,129336.23351989125
1025,2486,155286.44089972018
1026,2487,209458.90121328598
1027,2488,142964.49183074638
1028,2489,151912.64564901858
1029,2490,147341.58470523875
1030,2491,58649.84935964689
1031,2492,192272.543566412
1032,2493,159902.8876167431
1033,2494,158250.0700293127
1034,2495,92247.81699703317
1035,2496,263008.04118899215
1036,2497,155486.2438465422
1037,2498,105040.86374110503
1038,2499,87403.06434290955
1039,2500,103930.01460844437
1040,2501,135486.93022224767
1041,2502,137770.0438074222
1042,2503,98711.98981938278
1043,2504,179476.22612145307
1044,2505,217049.174366088
1045,2506,277494.82221301185
1046,2507,304042.7698794574
1047,2508,270254.72137348185
1048,2509,213489.68084599212
1049,2510,209520.45358066534
1050,2511,180339.33949157436
1051,2512,219218.23011005344
1052,2513,226748.35719654628
1053,2514,259344.07625949162
1054,2515,150055.6158875606
1055,2516,164499.3113209741
1056,2517,142417.79762924428
1057,2518,149100.5278066249
1058,2519,245744.49094938967
1059,2520,217715.51256434876
1060,2521,192388.34462010305
1061,2522,218980.72315016342
1062,2523,124682.50063988412
1063,2524,134252.303555472
1064,2525,131919.15586945336
1065,2526,148684.15648030903
1066,2527,127198.57047531541
1067,2528,112156.33369180265
1068,2529,142720.68458848895
1069,2530,104992.2958335675
1070,2531,235605.9482940205
1071,2532,220307.27410983655
